,source_url,access_datetime,content,word,word_count
436,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.692741,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",Ltd,1
437,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.702789,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",kompaniyasi,1
438,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.702789,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",menejyeri,1
439,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.710862,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",Maykl,1
440,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.712885,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",MakGofi,1
441,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.712885,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",Linkiden'dagi,1
442,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.722929,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",sahifasida,1
443,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.722929,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",Qizilqumsementning,1
444,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.733027,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",xususiylashtirilishi,4
445,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.733027,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",bo‘yicha,10
446,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.741051,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",fikrlarini,1
447,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.743071,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",bildirib,1
448,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.743071,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",ushbu,1
449,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.753177,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",jarayon,3
450,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.753177,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",shaffof,5
451,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.761208,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",tarzda,2
452,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.763240,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",amalga,7
453,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.763240,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",oshmaganini,1
454,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.773376,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",tanqid,1
455,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.783440,"Jumladan, eng yirik sement zavodlarining xususiylashtirilishi. Bundan bir yil oldin “Qizilqumsement” ustav kapitalidagi 86,92 foiz davlat ulushi 1,89 trillion so‘mga United Cement Group'ga (Kiprda ro‘yxatdan o‘tgan ofshor kompaniya) sotilgan edi. Shundan keyin Fusion Wealth Management Ltd kompaniyasi menejyeri Maykl MakGofi Linkiden'dagi sahifasida “Qizilqumsement”ning xususiylashtirilishi bo‘yicha fikrlarini bildirib, ushbu jarayon shaffof tarzda amalga oshmaganini tanqid qilgandi.",qilgandi,1
456,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.783440,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",yilning,2
457,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.791509,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",oxirida,1
458,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.793545,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",zavodning,2
459,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.793545,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",har,1
460,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.803618,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",bir,8
461,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.803618,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",aksiyasi,1
462,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.813733,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",uchun,12
463,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.821756,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",so‘m,6
464,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.823780,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",taklif,1
465,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.833885,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",etilayotgandi,1
466,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.841906,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",biroq,1
467,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.843943,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",narx,1
468,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.843943,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",so‘m,6
469,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.854054,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",etib,1
470,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.862081,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",belgilangan,2
471,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.864101,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",Bu,12
472,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.874235,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",bozor,3
473,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.874235,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",narxiga,2
474,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.884310,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",nisbatan,2
475,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.884310,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",foiz,9
476,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.894432,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",arzonroq,1
477,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.902462,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",va,38
478,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.904486,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",mantiqqa,1
479,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.914599,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",to‘g‘ri,2
480,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.914599,"“2021 yilning oxirida zavodning har bir aksiyasi uchun 6500 so‘m taklif etilayotgandi, biroq narx 4859 so‘m etib belgilangan. Bu bozor narxiga nisbatan 20 foiz arzonroq va mantiqqa to‘g‘ri kelmaydi.",kelmaydi,1
481,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.922632,"Firmani boshqarish imkoniyati juda qimmatga tushishi sababli bu kabi oldi-sotdilar joriy narxlardan ancha yuqori qiymatlarda sodir bo‘ladi. Ammo “Qizilqumsement” bilan buning teskarisi bo‘ldi. Xarid qilayotgan firma zavodni bozor narxiga nisbatan ham ancha chegirma bilan olgan”, – deya yozgandi investorning vakili, savdo u suhbatlashgan boshqa investorlar uchun ham juda ajablanarli bo‘lganini qo‘shimcha qilgan holda.",Firmani,1
482,https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-02 21:22:33.924654,"Firmani boshqarish imkoniyati juda qimmatga tushishi sababli bu kabi oldi-sotdilar joriy narxlardan ancha yuqori qiymatlarda sodir bo‘ladi. Ammo “Qizilqumsement” bilan buning teskarisi bo‘ldi. Xarid qilayotgan firma zavodni bozor narxiga nisbatan ham ancha chegirma bilan olgan”, – deya yozgandi investorning vakili, savdo u suhbatlashgan boshqa investorlar uchun ham juda ajablanarli bo‘lganini qo‘shimcha qilgan holda.",boshqarish,3
